ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
waste-generated-in-operations,waste-type-method,waste,Paper,Paper and board: mixed - Landfill,,tonne,"1041,79",DEFRA,2022
waste-generated-in-operations,waste-type-method,waste,Paper,Paper and board: mixed - Anaerobic digestion,,tonne,,DEFRA,2022
waste-generated-in-operations,waste-type-method,waste,Paper,Paper and board: paper - Open-loop Recycling,,tonne,,DEFRA,2022
waste-generated-in-operations,waste-type-method,waste,Paper,Paper and board: paper - Closed-loop Recycling,,tonne,"21,28",DEFRA,2022
waste-generated-in-operations,waste-type-method,waste,Paper,Paper and board: paper - Combustion,,tonne,"21,28",DEFRA,2022
waste-generated-in-operations,waste-type-method,waste,Paper,Paper and board: paper - Composting,,tonne,"8,911",DEFRA,2022
waste-generated-in-operations,waste-type-method,waste,Paper,Paper and board: paper - Landfill,,tonne,"1041,79",DEFRA,2022
waste-generated-in-operations,waste-type-method,waste,Paper,Paper and board: paper - Anaerobic digestion,,tonne,,DEFRA,2022
waste-generated-in-operations,waste-type-method,waste,Industrial/Domestic Wastewater,Wastewater,,m3,"0,272",DEFRA,2022
waste-generated-in-operations,waste-type-method,waste,Industrial/Domestic Wastewater,Wastewater,,megal,272,DEFRA,2022
