ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Other bituminous coal,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Other bituminous coal,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Other bituminous coal,,tonne,"2458,1595",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Other bituminous coal,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Other bituminous coal,,tj,"95277,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Sub bituminous coal,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Sub bituminous coal,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Sub bituminous coal,,tonne,"1829,09475",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Sub bituminous coal,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Sub bituminous coal,,tj,"96777,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Lignite,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Lignite,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Lignite,,tonne,"1209,96225",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Lignite,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Lignite,,tj,"101677,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Oil shale and tar sands,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Oil shale and tar sands,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Oil shale and tar sands,,tonne,"958,32975",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Oil shale and tar sands,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Oil shale and tar sands,,tj,"107677,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Brown coal briquettes,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Brown coal briquettes,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Brown coal briquettes,,tonne,"2032,27425",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Brown coal briquettes,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Brown coal briquettes,,tj,"98177,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Patent fuel,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Patent fuel,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Patent fuel,,tonne,"2032,27425",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Patent fuel,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Patent fuel,,tj,"98177,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coke oven coke,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coke oven coke,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coke oven coke,,tonne,"3036,5055",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coke oven coke,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coke oven coke,,tj,"107677,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Lignite coke,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Lignite coke,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Lignite coke,,tonne,"3036,5055",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Lignite coke,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Lignite coke,,tj,"107677,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Gas coke,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Gas coke,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Gas coke,,tonne,"3022,0953",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Gas coke,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Gas coke,,tj,"107166,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coal tar,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coal tar,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coal tar,,tonne,"2278,57",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coal tar,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coal tar,,tj,"81377,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Gas works gas,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Gas works gas,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Gas works gas,,tonne,"1724,72355",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Gas works gas,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Gas works gas,,tj,"44566,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coke oven gas,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coke oven gas,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coke oven gas,,tonne,"1724,72355",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coke oven gas,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Coke oven gas,,tj,"44566,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Blast furnace gas,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Blast furnace gas,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Blast furnace gas,,tonne,"642,611255",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Blast furnace gas,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Blast furnace gas,,tj,"260166,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Oxygen steel furnace gas,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Oxygen steel furnace gas,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Oxygen steel furnace gas,,tonne,"1286,09549",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Oxygen steel furnace gas,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Coal products,Oxygen steel furnace gas,,tj,"182166,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Natural gas,Natural gas,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Natural gas,Natural gas,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Natural gas,Natural gas,,tonne,"2700,792",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Natural gas,Natural gas,,m3,"1,8905544",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Natural gas,Natural gas,,tj,"56266,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Municipal waste (Non biomass fraction),,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Municipal waste (Non biomass fraction),,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Municipal waste (Non biomass fraction),,tonne,"1011,6",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Municipal waste (Non biomass fraction),,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Municipal waste (Non biomass fraction),,tj,101160,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Industrial wastes,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Industrial wastes,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Industrial wastes,,tonne,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Industrial wastes,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Industrial wastes,,tj,152460,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Waste oils,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Waste oils,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Waste oils,,tonne,"3326,952",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Waste oils,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Other wastes,Waste oils,,tj,82760,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Wood or Wood waste,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Wood or Wood waste,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Wood or Wood waste,,tonne,"1894,776",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Wood or Wood waste,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Wood or Wood waste,,tj,121460,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Sulphite lyes (Black liqour),,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Sulphite lyes (Black liqour),,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Sulphite lyes (Black liqour),,tonne,"1131,7852",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Sulphite lyes (Black liqour),,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Sulphite lyes (Black liqour),,tj,95914,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other primary solid biomass fuels,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other primary solid biomass fuels,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other primary solid biomass fuels,,tonne,"1269,736",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other primary solid biomass fuels,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other primary solid biomass fuels,,tj,109460,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Charcoal,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Charcoal,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Charcoal,,tonne,"3477,0175",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Charcoal,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Charcoal,,tj,117865,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Biogasoline,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Biogasoline,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Biogasoline,,tonne,"1923,453",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Biogasoline,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Biogasoline,,tj,71239,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Biodiesels,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Biodiesels,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Biodiesels,,tonne,"1923,453",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Biodiesels,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Biodiesels,,tj,71239,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other liquid biofuels,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other liquid biofuels,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other liquid biofuels,,tonne,"2193,0686",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other liquid biofuels,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other liquid biofuels,,tj,80039,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Landfill gas,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Landfill gas,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Landfill gas,,tonne,"2760,2316",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Landfill gas,,m3,"2,48420844",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Landfill gas,,tj,"54766,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Sludge gas,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Sludge gas,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Sludge gas,,tonne,"2760,2316",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Sludge gas,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Sludge gas,,tj,"54766,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other biogas,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other biogas,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other biogas,,tonne,"2760,2316",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other biogas,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Other biogas,,tj,"54766,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Municipal wastes (Biomass fraction),,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Municipal wastes (Biomass fraction),,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Municipal wastes (Biomass fraction),,tonne,"1269,736",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Municipal wastes (Biomass fraction),,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Municipal wastes (Biomass fraction),,tj,109460,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Peat,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Peat,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Peat,,tonne,"1040,91376",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Peat,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,fuels-and-feedstocks,fuel,Biomass,Peat,,tj,106651,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
use-of-sold-products,emission-of-greenhouse-gases,emission_source,,Domestic Refrigeration,,kg,"0,0035",https://ghgprotocol.org/sites/default/files/hfc-pfc_1.xls,
use-of-sold-products,emission-of-greenhouse-gases,emission_source,,Stand-Alone Commercial Applications,,kg,"0,0550",https://ghgprotocol.org/sites/default/files/hfc-pfc_1.xls,
use-of-sold-products,emission-of-greenhouse-gases,emission_source,,Medium and Large Commercial refrigeration,,kg,"0,2000",https://ghgprotocol.org/sites/default/files/hfc-pfc_1.xls,
use-of-sold-products,emission-of-greenhouse-gases,emission_source,,Transport Refrigeration,,kg,"0,3250",https://ghgprotocol.org/sites/default/files/hfc-pfc_1.xls,
use-of-sold-products,emission-of-greenhouse-gases,emission_source,,Industrial Refrigeration including Food Processing and Cold Storage,,kg,"0,1600",https://ghgprotocol.org/sites/default/files/hfc-pfc_1.xls,
use-of-sold-products,emission-of-greenhouse-gases,emission_source,,Chillers,,kg,"0,0850",https://ghgprotocol.org/sites/default/files/hfc-pfc_1.xls,
use-of-sold-products,emission-of-greenhouse-gases,emission_source,,Residential and Commercial A/C including Heat Pumps,,kg,"0,0300",https://ghgprotocol.org/sites/default/files/hfc-pfc_1.xls,
use-of-sold-products,emission-of-greenhouse-gases,emission_source,,Mobile Air Conditioners,,kg,"0,1500",https://ghgprotocol.org/sites/default/files/hfc-pfc_1.xls,
use-of-sold-products,emission-of-greenhouse-gases,emission_source,,Fixed fire suppression equipment,,kg,"0,0250",https://www.epa.gov/sites/default/files/2015-07/documents/fugitiveemissions.pdf,
use-of-sold-products,emission-of-greenhouse-gases,emission_source,,Portable fire suppression equipment,,kg,"0,0350",https://www.epa.gov/sites/default/files/2015-07/documents/fugitiveemissions.pdf,
